sulphates_alcohol,density_alcohol,alcohol,alcohol_squared,volatile acidity,sulphates,citric acid,chlorides,density,total sulfur dioxide,fixed acidity,quality
5.187369622642491,0.08661738377240141,11.5,132.25,0.62,0.4510756193602166,0.05,0.0657877405380031,0.9961,3.7612001156935624,2.7202941017470885,6
5.477826960887941,0.1048210415977851,9.5,90.25,0.5,0.5766133643039938,0.04,0.08157998699242289,0.9958,3.912023005428146,2.6267851073127395,5
3.6599928075111263,0.10485262054182942,9.5,90.25,0.38,0.3852624007906449,0.21,0.07696104113612832,0.9961,3.58351893845611,2.701851217221259,5
5.000458879461902,0.09497141952653147,10.5,110.25,0.52,0.4762341789963716,0.42,0.08342160813907239,0.9972,3.6635616461296463,2.7386127875258306,6
4.268983884109879,0.10384373918294384,9.6,92.16,0.805,0.44468582126144574,0.0,0.0657877405380031,0.9969,3.044522437723423,2.6457513110645907,5
4.405473154205331,0.10493683105928095,9.5,90.25,0.61,0.4637340162321401,0.14,0.06485097231961633,0.9969,3.7612001156935624,2.9664793948382653,5
4.405473154205331,0.10493683105928095,9.5,90.25,0.61,0.4637340162321401,0.14,0.06485097231961633,0.9969,3.7612001156935624,2.9664793948382653,5
6.538806856141955,0.10722579492195754,9.3,86.49000000000001,0.61,0.7030975114131134,0.49,0.1139562678919086,0.9972,4.709530201312334,2.9832867780352594,5
3.894006114181121,0.10722579492195754,9.3,86.49000000000001,0.73,0.41871033485818504,0.02,0.07325046173959267,0.9972,3.7612001156935624,2.6832815729997477,5
4.254051077461542,0.10721504223494169,9.3,86.49000000000001,0.61,0.4574248470388754,0.2,0.07417939817425151,0.9971,4.189654742026425,2.6076809620810595,5
4.254051077461542,0.10720428954792585,9.3,86.49000000000001,0.62,0.4574248470388754,0.21,0.07603468627599762,0.997,4.143134726391533,2.588435821108957,6
4.125097033422137,0.10279380383569034,9.7,94.08999999999999,0.31,0.4252677354043441,0.57,0.10526051065749295,0.9971,4.454347296253507,2.9832867780352594,5
4.031945364566629,0.10839129256616387,9.2,84.63999999999999,0.39,0.4382549309311553,0.48,0.0788111804242897,0.9972,4.219507705176107,2.7202941017470885,5
4.163421843845976,0.1049263047445995,9.5,90.25,0.5,0.4382549309311553,0.33,0.08065790301745447,0.9968,4.969813299576001,2.8106938645110393,5
4.534805802896352,0.10612764828429275,9.4,88.36000000000001,0.5,0.4824261492442927,0.35,0.07417939817425151,0.9976,4.852030263919617,2.8635642126552705,5
4.727776262594069,0.10177549981882654,9.8,96.04000000000002,0.37,0.4824261492442927,0.25,0.07138999608667293,0.9974,3.912023005428146,2.5298221281347035,6
4.251072830032206,0.1027216388946764,9.7,94.08999999999999,0.55,0.4382549309311553,0.21,0.06859279146561172,0.9964,3.367295829986474,2.756809750418044,5
4.251072830032206,0.1027216388946764,9.7,94.08999999999999,0.55,0.4382549309311553,0.21,0.06859279146561172,0.9964,3.367295829986474,2.756809750418044,5
4.730086965567828,0.09772548061514898,10.2,104.03999999999999,0.58,0.4637340162321401,0.3,0.07138999608667293,0.9968,4.02535169073515,2.701851217221259,5
6.848138781773961,0.09882177239388393,10.1,102.00999999999999,0.3,0.6780335427498971,0.6,0.06485097231961633,0.9981,3.332204510175204,3.391164991562634,6
4.077488664698702,0.08726315024007454,11.4,129.96,1.01125,0.35767444427181594,0.06,0.05921185963184609,0.9948,3.4657359027997265,2.6267851073127395,4
6.168015961213651,0.09679125273871332,10.3,106.09000000000002,0.32,0.598836501088704,0.47,0.05448818528406963,0.99695,3.2188758248682006,3.0983866769659336,7
4.091109555605301,0.10827716214378674,9.2,84.63999999999999,0.43,0.44468582126144574,0.36,0.08525984395082342,0.99615,3.6375861597263857,2.6457513110645907,6
6.166579103125969,0.09253702846879365,10.8,116.64000000000001,0.3,0.5709795465857378,0.74,0.09075436326846414,0.9994,3.367295829986474,3.54467778615691,7
6.166579103125969,0.09253702846879365,10.8,116.64000000000001,0.3,0.5709795465857378,0.74,0.09075436326846414,0.9994,3.367295829986474,3.54467778615691,7
4.82054208842944,0.10602126531688667,9.4,88.36000000000001,0.44,0.5128236264286639,0.28,0.09531017980432487,0.9966,4.564348191467836,2.792848008753788,5
7.695148447791363,0.08031047739431635,12.4,153.76000000000002,0.53,0.6205764877251099,0.6,0.03988007682295853,0.99585,2.995732273553991,3.1144823004794873,6
4.446858212614457,0.09968499003150101,10.0,100.0,0.725,0.44468582126144574,0.24,0.07973496801885356,0.99685,4.143134726391533,2.8284271247461903,6
3.6125118871453408,0.09860395063327222,10.1,102.00999999999999,0.57,0.35767444427181594,0.26,0.05826890812397577,0.9959,4.189654742026425,2.8635642126552705,5
5.2576350310427715,0.10177549981882654,9.8,96.04000000000002,0.735,0.5364933705145685,0.08,0.0880108773227133,0.9974,3.7376696182833684,2.792848008753788,6
5.935794995025635,0.09499046714376504,10.5,110.25,0.49,0.5653138090500605,0.49,0.05826890812397577,0.9974,4.804021044733257,2.6457513110645907,5
4.961831812962383,0.09056362813057926,11.0,121.0,0.625,0.4510756193602166,0.16,0.09621885774054283,0.9962,3.912023005428146,2.949576240750525,5
3.988119871473513,0.10952746049148787,9.1,82.80999999999999,0.725,0.4382549309311553,0.22,0.06952606264861023,0.9967,3.7376696182833684,2.8460498941515415,5
4.188289439327717,0.1026494739536625,9.7,94.08999999999999,0.49,0.43178241642553783,0.19,0.07325046173959267,0.9957,3.8066624897703196,2.7386127875258306,5
4.359099752582117,0.10599998872340545,9.4,88.36000000000001,0.34,0.4637340162321401,0.37,0.0788111804242897,0.9964,4.07753744390572,2.792848008753788,6
4.240110821986036,0.10592552064622121,9.4,88.36000000000001,0.53,0.4510756193602166,0.26,0.09621885774054283,0.9957,4.290459441148391,2.7202941017470885,5
4.465034477834488,0.10476314686703718,9.5,90.25,0.61,0.4700036292457356,0.04,0.055434706888100586,0.99525,2.3978952727983707,2.6076809620810595,5
4.700036292457356,0.099814990018501,10.0,100.0,0.645,0.4700036292457356,0.25,0.07973496801885356,0.99815,3.367295829986474,2.932575659723036,6
4.802960893908192,0.09487141953605528,10.5,110.25,0.43,0.4574248470388754,0.25,0.07045846364856141,0.99615,4.1588830833596715,2.7748873851023217,6
6.772750686336117,0.10488419948587374,9.5,90.25,0.59,0.712921124877486,0.5,0.1139562678919086,0.9964,4.406719247264253,2.9832867780352594,6
5.885599020780371,0.08136884578943888,12.2,148.83999999999997,0.48,0.4824261492442927,0.04,0.05259245011917058,0.9927,4.672828834461906,2.280350850198276,7
4.145232315096032,0.10063130296653505,9.9,98.01,0.38,0.41871033485818504,0.06,0.07510747248680541,0.99625,3.912023005428146,2.8284271247461903,6
5.094031210196835,0.10395832250434142,9.6,92.16,0.37,0.5306282510621704,0.2,0.08617769624105233,0.998,4.07753744390572,2.9154759474226504,6
3.944294378380398,0.11076109880432236,9.0,81.0,1.0,0.4382549309311553,0.09,0.06297479916138844,0.99685,3.6375861597263857,2.8635642126552705,6
4.1168236233498785,0.11074998769444583,9.0,81.0,0.63,0.4574248470388754,0.0,0.0925791812930931,0.99675,3.6635616461296463,2.6832815729997477,6
6.630166461360621,0.10721504223494169,9.3,86.49000000000001,0.635,0.712921124877486,0.37,0.1139562678919086,0.9971,4.143134726391533,2.9832867780352594,5
5.847777738608796,0.09167430351611894,10.9,118.81,0.38,0.5364933705145685,0.56,0.08892620919440151,0.99925,3.2188758248682006,3.4641016151377544,6
3.9080059755822045,0.1015969284084767,9.8,96.04000000000002,0.58,0.3987761199573678,0.1,0.09712671073072274,0.99565,4.700480365792417,2.7748873851023217,6
5.609843258912227,0.10870107514118751,9.2,84.63999999999999,0.21,0.6097655716208943,0.44,0.07232066157962612,1.00005,3.2188758248682006,3.54467778615691,7
5.609843258912227,0.10870107514118751,9.2,84.63999999999999,0.21,0.6097655716208943,0.44,0.07232066157962612,1.00005,3.2188758248682006,3.54467778615691,7
6.662150285100015,0.10083837365268954,9.9,98.01,0.66,0.6729444732424258,0.0,0.08065790301745447,0.9983,3.1780538303479458,2.701851217221259,6
3.9777481811527577,0.10493156790194023,9.5,90.25,0.68,0.41871033485818504,0.07,0.07232066157962612,0.99685,3.9512437185814275,2.6645825188948455,5
6.662150285100015,0.10083837365268954,9.9,98.01,0.66,0.6729444732424258,0.0,0.08065790301745447,0.9983,3.1780538303479458,2.701851217221259,6
5.766133643039938,0.09984999001500101,10.0,100.0,0.32,0.5766133643039938,0.44,0.06109509935981088,0.9985,3.6375861597263857,3.286335345030997,6
5.253219685515487,0.10072726255280176,9.9,98.01,0.6,0.5306282510621704,0.0,0.07138999608667293,0.9972,3.5553480614894135,2.6645825188948455,6
4.465311221745613,0.09510475284716641,10.5,110.25,0.35,0.4252677354043441,0.48,0.08617769624105233,0.9986,3.091042453358316,3.331666249791536,5
4.405473154205331,0.10483156791246655,9.5,90.25,0.775,0.4637340162321401,0.42,0.0880108773227133,0.9959,4.465908118654584,2.7748873851023217,5
